,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
2423932,IDmVYdMJX,20-01-2017 16:47,20,16,1590278,457722,97863,36994522,2,3,1,0
221620,IDjApVtRa,18-01-2017 09:52,18,9,9138375,362204,45620,31388981,2,3,2,0
858751,IDJGLwnDz,10-01-2017 15:31,10,15,9846461,55653,17714,74363610,2,2,4,0
2683617,IDSF3VuCa,16-01-2017 07:18,16,7,2615634,757167,34670,87807327,2,6,3,0
3437672,IDa64ygkQ,19-01-2017 05:49,19,5,7115955,759952,29183,42914671,3,4,2,1
6023665,IDzmFLB6Q,17-01-2017 15:24,17,15,9269490,548987,41706,4000296,2,7,1,0
10818084,IDHbTkvPr,16-01-2017 15:01,16,15,7244768,195996,42227,48913006,2,3,1,0
8419419,IDmmE2HIO,15-01-2017 08:43,15,8,,779297,93188,15961717,5,3,2,0
7657222,IDiZbRce4,18-01-2017 16:07,18,16,,648123,40339,7864011,2,7,1,0
4180956,ID5EhwUsy,20-01-2017 09:18,20,9,6021,930007,84987,74868704,5,2,4,0
6942448,ID0MmPak4,17-01-2017 17:33,17,17,9990785,987439,42227,43770446,5,3,1,0
7050617,IDb5OtgRx,12-01-2017 12:01,12,12,6837558,875012,12211,87903766,2,3,1,0
3731317,IDoVsADpG,12-01-2017 19:58,12,19,1498843,5552,904,29916445,2,3,1,0
6069378,IDKS7bq4w,20-01-2017 11:36,20,11,1691361,159213,41706,4000296,1,3,3,0
5341542,IDggCNTB3,10-01-2017 17:13,10,17,731941,669938,33638,47079934,4,3,1,0
1247130,IDyqtvlKw,10-01-2017 15:47,10,15,973160,4667,11837,21153737,4,3,3,0
5087318,IDxdGYqbj,17-01-2017 11:06,17,11,5179463,946804,43347,16150900,1,2,4,0
5499750,IDg125GBw,15-01-2017 05:56,15,5,3131744,718617,14345,555603,2,3,2,0
6506193,IDoWLDsmj,20-01-2017 09:10,20,9,9549428,757609,41706,4000296,2,2,4,0
6654611,IDu2omWfS,20-01-2017 08:20,20,8,7930294,169688,2053,91553313,1,2,4,0
7783050,IDNZLptvq,20-01-2017 11:25,20,11,6078544,959243,96313,79906734,5,3,2,0
11500547,IDzsRDuXV,11-01-2017 21:54,11,21,4511782,670178,30580,67147700,5,7,2,0
3566820,ID6i6uP3Q,20-01-2017 11:54,20,11,8822480,633617,10345,26461535,2,3,2,0
8287211,IDhOCTsAM,10-01-2017 18:08,10,18,4385197,968558,48498,93157824,2,2,4,0
3483031,ID5Gz8ESQ,18-01-2017 13:12,18,13,3067073,596449,30580,91553313,2,2,4,0
8595900,IDHxLIxUu,10-01-2017 16:28,10,16,8842913,910209,904,72297026,5,2,4,0
9909669,IDBLT4CwP,18-01-2017 15:31,18,15,6969907,884444,93286,82291592,4,4,2,1
1934326,IDMr177OQ,10-01-2017 12:56,10,12,7041861,71987,20665,74363610,1,2,4,0
1032735,IDnWjBBNF,20-01-2017 11:20,20,11,4296358,796654,54125,26391770,1,4,2,0
2215564,IDuZ6GKQC,11-01-2017 18:33,11,18,7455939,382869,40339,43452411,1,3,2,0
2954705,ID04P7uUr,16-01-2017 16:16,16,16,1595055,102689,5602,43328787,1,4,3,0
4945787,IDvtncMjr,19-01-2017 10:14,19,10,9517169,888038,17714,26391770,2,3,1,0
3843437,IDbbQtebR,14-01-2017 16:34,14,16,6752583,882795,3037,31908042,1,3,2,0
11759744,IDjZHfypa,12-01-2017 14:50,12,14,705438,568362,42227,18243870,1,3,1,0
4207458,ID5J6p6Iz,18-01-2017 08:57,18,8,4699880,252938,26962,57977218,1,2,4,0
9220615,IDdTv9V7S,17-01-2017 15:37,17,15,5325311,597335,92902,78406516,1,3,1,0
8515536,IDPk9sSbZ,12-01-2017 11:06,12,11,4493262,318017,34670,48615529,2,3,1,0
5597898,IDoQFEXiZ,20-01-2017 15:17,20,15,244783,81407,50088,7864011,2,3,1,0
10113135,IDZuo3cWL,14-01-2017 07:53,14,7,2545296,505379,9764,7864011,6,2,4,0
10982495,ID9kvZqVT,12-01-2017 11:12,12,11,2592085,143656,12211,39603421,2,3,1,0
8364653,ID0pIYViM,15-01-2017 12:50,15,12,8973617,681310,73248,30860214,1,1,2,0
2659416,IDVyOUcy3,14-01-2017 11:11,14,11,5123521,963928,33638,555603,2,1,2,0
6625838,IDZAq574v,18-01-2017 16:41,18,16,1199273,332745,70409,49384126,2,1,3,0
4038043,IDvQrgkPc,16-01-2017 14:00,16,14,3584438,538311,5602,60774669,1,2,4,0
5596095,IDiSEPK8F,16-01-2017 09:54,16,9,7412279,177780,82877,67290861,3,1,2,0
10416834,IDCyxPuoT,20-01-2017 02:22,20,2,5768793,464845,45287,27723861,3,4,2,1
567569,IDVMMpJDI,20-01-2017 12:28,20,12,9344959,506911,42227,1189152,6,4,2,0
707263,ID4IgxHlo,15-01-2017 07:22,15,7,5511475,559080,42227,90276693,1,3,3,0
5993330,IDcm14xh2,14-01-2017 08:05,14,8,2627839,316023,10345,17777318,2,4,1,0
9536033,IDZgDdfLX,12-01-2017 18:01,12,18,3298470,991382,73248,57977218,2,2,4,0
11076865,IDIJwTDA2,10-01-2017 12:48,10,12,4470994,97743,11837,43770446,6,2,3,0
10017504,IDuTSrQsD,16-01-2017 16:39,16,16,5287185,602649,5602,48425572,2,2,4,0
10872958,IDOPy3TXP,11-01-2017 15:33,11,15,5011633,793915,31158,29916445,2,3,2,0
3969369,IDgA6Upt2,17-01-2017 12:19,17,12,4024765,340070,33949,48644561,6,2,4,0
2457014,IDGeI4MpU,11-01-2017 14:07,11,14,4038900,927745,61341,74363610,2,4,1,0
4842417,IDDUxy0yS,15-01-2017 18:56,15,18,,978729,53956,52437512,2,3,2,0
5796858,ID4RDDBZv,12-01-2017 18:28,12,18,4607130,975011,12211,50595884,4,7,4,0
10401804,IDyTk5ODE,20-01-2017 10:42,20,10,7860250,981024,42227,30860214,2,2,4,0
3326255,IDuiOYXHQ,16-01-2017 14:55,16,14,9922680,883466,40339,43452411,5,3,3,0
10351847,IDkfTFj2L,19-01-2017 17:56,19,17,9882973,807552,42227,96823930,2,3,1,0
10977931,IDe8DiXqP,11-01-2017 15:44,11,15,7890308,168759,21380,80720921,1,3,2,0
6792718,IDmZZXOqo,14-01-2017 09:58,14,9,2982756,85983,6906,99510044,6,3,3,0
9804152,IDrQDc0mi,12-01-2017 17:55,12,17,4240766,986462,67419,49384126,6,2,4,0
3550646,IDcjyKlvq,15-01-2017 18:23,15,18,9084941,315514,3643,29916445,4,3,3,0
2915263,ID9xdukpA,13-01-2017 08:43,13,8,8936182,321409,26966,49554217,6,4,3,0
1835207,IDRPQrcXK,20-01-2017 17:57,20,17,4836001,997985,25491,46512126,2,3,2,0
273906,IDszpk8Se,14-01-2017 05:58,14,5,6765237,358697,904,74363610,2,3,2,0
10662440,IDjX2qqbn,10-01-2017 12:01,10,12,,196046,71531,31261303,2,3,1,0
10787227,IDFBpvtem,11-01-2017 17:07,11,17,1286026,437560,6906,98830533,5,3,2,0
8394312,IDKSUGAkk,14-01-2017 15:01,14,15,6784002,180508,82877,38492160,1,3,2,0
5193490,IDVUhXMim,18-01-2017 08:04,18,8,6659479,328284,21407,80645978,2,3,1,0
11179565,ID8GwmglB,14-01-2017 08:19,14,8,9488377,64022,73248,61940782,2,2,3,0
5041764,IDok5NcXx,14-01-2017 15:16,14,15,3992510,910164,1678,14334527,2,3,1,0
3403422,ID7WQeowi,15-01-2017 18:12,15,18,3044573,28492,40339,50706198,1,3,2,0
11382715,IDvXQ5N3o,11-01-2017 09:19,11,9,6470324,859073,17714,74363610,1,7,4,0
7996501,IDp8dWv6U,11-01-2017 17:15,11,17,2444259,791974,30580,67147700,1,2,4,0
5522275,IDeXmAChR,20-01-2017 17:10,20,17,7089917,629077,82877,96206255,6,5,1,0
7938253,IDNqRPa36,10-01-2017 12:41,10,12,4285261,726492,20322,26929326,2,3,3,0
8630009,IDW3oLoAA,20-01-2017 09:16,20,9,6021,437038,49168,79474990,2,3,2,0
8868109,IDLn5riFN,12-01-2017 04:32,12,4,,266213,904,74363610,4,4,2,1
5669689,IDivLSLMd,10-01-2017 18:38,10,18,3782035,761021,26162,46512126,2,2,4,0
4484225,IDI5rT1Ez,15-01-2017 12:01,15,12,7405920,194345,84974,27723861,2,7,3,0
794014,IDOr6bITl,19-01-2017 02:17,19,2,4707475,884798,82877,33832190,5,3,2,0
6613295,IDVDY9x8V,11-01-2017 11:34,11,11,,339189,25491,79474990,1,3,2,0
5587334,IDUYZec1f,20-01-2017 14:34,20,14,3665143,292040,14960,79906734,2,1,1,0
842575,IDesb7rgl,13-01-2017 15:26,13,15,7566644,591206,97863,61392274,5,2,3,0
9055794,IDzl4pC0u,13-01-2017 17:24,13,17,,315046,17714,74363610,1,4,4,0
1960805,IDacI83ha,12-01-2017 18:58,12,18,2525158,730640,28971,47079934,2,7,4,0
5200814,IDBdxKJT8,11-01-2017 10:51,11,10,,85794,9764,7864011,4,2,4,0
2760053,ID2ipKjRX,12-01-2017 16:44,12,16,4446712,601871,82396,12799637,2,3,1,0
5008097,IDtvO19WK,16-01-2017 13:52,16,13,3310241,387732,6906,99510044,2,3,3,0
4056608,IDbdREsPf,20-01-2017 13:28,20,13,4625637,569963,89522,27578501,3,3,2,0
3195759,IDvmZxrhS,20-01-2017 14:42,20,14,5812004,109612,40339,43452411,2,1,1,0
2616103,IDPR06jK4,16-01-2017 12:08,16,12,2844693,758670,11837,56546102,2,2,3,0
9490793,IDmDTqLPT,20-01-2017 17:53,20,17,2931232,560892,13412,77318092,2,1,2,0
9585412,IDAT2Otg5,11-01-2017 19:50,11,19,3337655,254723,48498,81968512,2,1,1,0
10075353,ID5VdcVes,14-01-2017 13:04,14,13,5886330,5552,904,29916445,3,2,4,0
5887813,IDMcFLhUq,15-01-2017 17:40,15,17,5916006,598002,64452,87726715,1,3,1,0
9990762,IDVTiSRpD,12-01-2017 13:28,12,13,4621268,19645,34670,87807327,5,2,4,0
1530647,ID7NPuLrp,14-01-2017 09:02,14,9,270438,942164,17714,74363610,1,1,3,0
3392242,IDZyK1isK,18-01-2017 13:32,18,13,7097057,978807,82877,38492160,1,3,1,0
4371216,IDg8tVAdm,17-01-2017 17:02,17,17,7702842,724360,92704,95441506,6,3,2,0
7113041,IDdlT3udd,18-01-2017 10:55,18,10,7393374,416369,33287,90093962,1,3,1,0
7070530,IDqKbg1Uy,10-01-2017 11:19,10,11,4824787,199177,10345,33683592,1,3,1,0
3411753,IDPSaqBgf,14-01-2017 16:22,14,16,4149885,674833,89522,76234896,2,1,2,0
1617202,ID2EDOB3q,13-01-2017 10:27,13,10,9785834,347117,1678,66201904,6,2,4,0
11252009,IDAjli4Qk,12-01-2017 11:50,12,11,5671724,326029,33638,78406516,2,3,1,0
4661741,IDS4FCRCV,10-01-2017 18:00,10,18,3338237,166818,6906,98830533,5,2,4,0
8979659,IDi56ba5O,12-01-2017 12:29,12,12,6563054,628919,6906,98830533,1,5,1,0
501158,IDXmoOTva,11-01-2017 11:29,11,11,,595792,46365,74868704,2,3,1,0
999339,IDVKLd1kx,13-01-2017 09:32,13,9,3248845,733774,46510,27723861,1,3,3,0
1684114,IDlNn3n0D,17-01-2017 12:47,17,12,,527312,33949,29624796,6,3,2,0
9842404,IDAkNINL5,11-01-2017 04:05,11,4,,539292,30580,67147700,2,3,1,0
3363980,ID6ZsIdvA,18-01-2017 03:11,18,3,6702332,710307,40339,43452411,3,2,4,0
6627275,IDp3wklp3,10-01-2017 18:29,10,18,7293548,543302,48498,55358028,2,3,1,0
4879084,IDrSxE4xo,18-01-2017 11:03,18,11,5179463,382869,40339,43452411,2,3,1,0
6453894,IDtZPsLPM,17-01-2017 14:29,17,14,5729625,619994,40339,37135965,2,2,3,0
11607736,IDzRg243m,11-01-2017 07:22,11,7,8033073,290003,42227,49384126,5,3,1,0
1606377,IDQU8rHLE,17-01-2017 16:50,17,16,,369435,93286,16370981,2,3,1,0
1129448,IDGrtQLqK,16-01-2017 21:35,16,21,6695437,335971,904,94350426,1,1,2,0
5713383,ID1L0GqiW,12-01-2017 12:07,12,12,6563054,83849,17714,74363610,2,2,4,0
1338589,ID9o3UKf1,14-01-2017 16:28,14,16,6563054,118153,82877,38492160,2,2,4,0
4332193,IDmAJNMRl,20-01-2017 10:59,20,10,8732519,865465,40339,37135965,5,1,1,0
1653373,IDp3U92Lt,12-01-2017 12:30,12,12,7054041,154853,53835,26391770,5,2,4,0
2814737,IDFfn2mBx,20-01-2017 08:56,20,8,5608079,64154,74263,27723861,2,3,2,0
6271375,IDh90z0qM,18-01-2017 17:32,18,17,6043955,127886,6906,99510044,2,2,3,0
1271858,IDyrgSgJV,11-01-2017 19:58,11,19,8368716,396290,48498,55358028,6,2,4,0
1011223,ID28Js91h,16-01-2017 14:13,16,14,1782525,631376,1678,76522512,2,6,4,0
6791607,IDTwiUart,20-01-2017 12:37,20,12,2139541,113538,56811,23703974,2,1,1,0
8863613,IDCwKrYbi,11-01-2017 21:27,11,21,5352858,612787,904,74363610,6,2,4,0
2762088,IDHcbq6ky,15-01-2017 13:29,15,13,5043801,671686,12052,31388981,1,3,1,0
5308172,IDHy9FQVh,16-01-2017 16:01,16,16,5033494,543141,81229,98166279,2,5,1,0
5239622,IDKkGoh7i,20-01-2017 15:43,20,15,7483326,304682,26162,69514806,2,3,2,0
9605254,IDYuUQAOb,14-01-2017 11:06,14,11,6436389,207917,76239,65017662,2,3,3,0
9363069,IDf3iZFlM,19-01-2017 10:14,19,10,7825246,307521,45620,54630329,4,2,4,0
1070692,ID7qxv0KE,15-01-2017 16:44,15,16,898523,564229,40339,43452411,1,7,4,0
1998191,ID0qcWnd4,11-01-2017 15:00,11,15,5622512,279735,33638,47079934,2,2,4,0
7706310,IDHy2ZJ15,20-01-2017 17:27,20,17,9210864,597372,57860,72749645,5,3,2,0
4775097,IDDDxfFkE,16-01-2017 11:05,16,11,6725686,134785,50088,30860214,2,1,1,0
5957021,IDSDkTXZU,11-01-2017 14:21,11,14,6511551,184741,17714,74363610,1,2,4,0
5984682,IDiri5RMT,13-01-2017 11:46,13,11,8720884,526754,40339,30860214,2,2,4,0
5213918,IDzEMxD0G,17-01-2017 08:36,17,8,7298389,298775,73362,40643365,2,3,1,0
1775634,IDRVbdSNO,13-01-2017 07:15,13,7,5963414,347501,80524,75222797,1,3,2,0
2903530,ID4UAY5tL,13-01-2017 13:42,13,13,3411622,528333,6906,99510044,2,2,3,0
6241677,IDj59Fphg,15-01-2017 10:44,15,10,3004940,296630,9764,37135965,1,2,4,0
1364348,IDAey7qRv,14-01-2017 15:27,14,15,3634775,414529,98552,17990842,2,7,3,0
2051153,IDEkhwTe9,12-01-2017 16:11,12,16,8061693,40574,80554,57977218,1,2,4,0
7819850,IDdX91o4N,12-01-2017 15:07,12,15,4606668,421247,23576,45446370,5,3,1,0
7680877,IDOwGQC2r,11-01-2017 14:00,11,14,2123698,706814,35046,54630329,6,2,4,0
6210078,IDibgVIIm,14-01-2017 16:11,14,16,4562830,172870,904,74363610,4,3,1,0
11585404,IDR4McS3Y,11-01-2017 13:19,11,13,2741641,538616,82877,38492160,2,1,3,0
11838406,IDu9EUzTZ,17-01-2017 11:18,17,11,8137270,565827,989,55358028,2,3,2,0
1261530,IDPO8jNTK,16-01-2017 12:37,16,12,,327040,82877,64481853,2,3,2,0
228608,IDc6dY3Po,20-01-2017 15:33,20,15,1575956,592262,82877,38492160,1,3,1,0
4933938,IDFMzA3Hl,18-01-2017 06:27,18,6,5140830,320712,42227,50706198,5,2,3,0
4118332,ID5hGfKLr,14-01-2017 10:01,14,10,5817885,244828,5602,89912524,6,3,1,0
2742194,IDGQx0Y0e,19-01-2017 07:22,19,7,6951266,217263,48498,93157824,5,3,1,0
4758814,IDfwDUegB,11-01-2017 11:19,11,11,1068930,885668,26962,77896159,1,3,2,0
3657750,IDssGPSs8,19-01-2017 16:16,19,16,3921455,858458,46450,47079934,2,7,1,1
665389,IDyw3AIoE,11-01-2017 11:51,11,11,5611477,23342,6906,99510044,2,2,4,0
11670461,IDv9Qmazx,13-01-2017 17:00,13,17,6182946,770473,80319,15961717,2,1,3,0
5707368,IDmvqccpn,18-01-2017 07:40,18,7,2605815,666523,14960,47079934,2,3,1,0
2321951,IDvmUsQ9k,13-01-2017 16:28,13,16,,438077,26162,15961717,3,3,1,0
1242563,IDr2RaE21,10-01-2017 15:25,10,15,2453584,502522,6906,98830533,1,3,1,0
1192058,IDNOePEA9,18-01-2017 02:56,18,2,9103138,85261,30580,27723861,1,3,1,0
4453751,IDwezM9FQ,16-01-2017 12:14,16,12,8766207,172506,64452,87726715,2,3,2,0
9844687,IDBnn08wh,16-01-2017 15:57,16,15,6590924,537088,5602,19722865,2,2,3,0
9772064,IDqSNf4Qm,13-01-2017 17:30,13,17,7051540,499361,36768,555603,1,2,4,0
3340511,IDAyqrPWJ,12-01-2017 13:47,12,13,,816308,6906,99510044,2,2,4,0
91682,IDgH8K2mn,12-01-2017 10:37,12,10,9988049,711739,36768,78406516,1,1,1,0
3940202,ID9pYB0Ig,12-01-2017 14:44,12,14,1466152,760129,73248,83960204,2,2,4,0
4747477,IDSXyPLWP,14-01-2017 10:46,14,10,319620,609885,42227,95302954,3,1,1,1
2540522,ID4jwDiZN,14-01-2017 10:11,14,10,7338765,464108,40339,49384126,6,3,1,0
4892544,IDYBcxLy7,11-01-2017 11:08,11,11,8956254,393319,42227,49384126,1,2,4,0
5230645,IDdGONnCN,17-01-2017 10:41,17,10,,591232,6906,99510044,2,3,1,0
3630737,IDnZHN7zi,13-01-2017 14:10,13,14,8767636,547996,1678,9254372,5,2,4,0
2154501,IDcg1VVwk,17-01-2017 04:14,17,4,4808449,185483,48498,30860214,2,1,2,0
6843571,IDPtRWcun,16-01-2017 16:02,16,16,2268541,796118,41706,555603,2,3,1,0
1871366,IDlL7gw2X,20-01-2017 10:31,20,10,9117442,302323,74263,2050923,2,2,3,0
11562503,IDtPkXUiC,16-01-2017 12:56,16,12,2376977,208434,17714,26391770,5,4,1,0
6649870,IDdcgucZE,13-01-2017 16:07,13,16,3626748,392452,68947,5716520,2,2,4,0
12047128,IDVL2mryP,13-01-2017 10:26,13,10,,763745,80554,29916445,4,4,1,0
11073,IDCWKw9Ux,18-01-2017 12:43,18,12,866785,377947,33287,86084476,1,3,1,0
11650469,ID2CZUFec,17-01-2017 07:23,17,7,4800985,16665,82877,54692138,2,1,1,0
1416628,IDS1lgjHP,13-01-2017 15:34,13,15,6745990,615213,40339,13742268,2,4,1,0
4515091,ID4uxQJKc,16-01-2017 09:22,16,9,,3077,29183,49777864,2,2,4,0
9816209,IDR0TMNPw,13-01-2017 12:15,13,12,8210498,131900,17714,27723861,1,2,4,0
6075273,IDTLEbTx9,12-01-2017 17:29,12,17,5006085,328284,21407,80645978,2,2,4,0
8582915,IDkMLqnov,18-01-2017 03:22,18,3,6527417,921496,92902,78406516,1,2,4,0
9327839,IDmHim3Vj,14-01-2017 04:43,14,4,,183872,48498,55358028,2,7,4,0
3972069,ID0fJNhFN,12-01-2017 10:03,12,10,3542332,299268,42227,49384126,6,3,1,0
6783616,IDlreurBy,10-01-2017 18:37,10,18,5373197,883466,40339,43452411,3,3,2,0
9796562,IDITKW1Pg,16-01-2017 14:27,16,14,,963265,40339,12247975,1,3,2,0
8462838,IDQiFyXoK,13-01-2017 17:17,13,17,,553734,84144,20301556,2,1,1,0
6398809,IDCZPR1lL,14-01-2017 10:04,14,10,1077978,907081,70384,2050923,2,3,1,0
6241688,IDUUVxx8Y,15-01-2017 10:36,15,10,8262763,105588,82877,67290861,4,2,4,0
9256714,IDXqFoSVe,17-01-2017 11:45,17,11,3386157,222122,904,29916445,2,3,2,0
6542598,IDHQ80oxm,10-01-2017 17:55,10,17,9401162,915640,42227,1436904,3,1,1,1
2061290,IDwngJsvM,19-01-2017 15:50,19,15,165496,615227,3037,62689217,2,3,1,0
553567,IDFaggsmI,19-01-2017 15:26,19,15,8721717,1979,97863,3156697,1,7,1,0
10952715,IDVmI7L6E,20-01-2017 06:45,20,6,4055753,97109,11837,14999030,1,4,1,0
8737840,IDhCBgPss,18-01-2017 17:51,18,17,1415168,62993,19388,7181598,1,3,1,0
258180,IDXomFyYW,18-01-2017 03:13,18,3,6322367,382869,40339,43452411,1,3,1,0
4752410,IDtz7hlVK,14-01-2017 13:02,14,13,2332871,581192,35046,54630329,1,4,2,0
12043544,ID7WRKLVz,15-01-2017 12:25,15,12,4214141,942104,50088,57977218,2,2,4,0
6241447,IDIVYOurb,18-01-2017 05:06,18,5,8609066,63591,41640,74868704,5,4,2,1
7700496,IDYmfJ6Jv,20-01-2017 17:19,20,17,3530505,564229,40339,43452411,2,7,3,0
3340295,IDHU2BME9,11-01-2017 17:04,11,17,4989750,940715,42227,43770446,1,2,4,0
2874584,IDS927Oop,17-01-2017 17:40,17,17,486062,707070,48498,7864011,3,1,1,0
5645724,IDASZhmZ3,13-01-2017 16:37,13,16,9790323,406079,12211,58163546,2,3,2,0
11784769,IDywJLI11,15-01-2017 13:13,15,13,3506599,422245,95113,65017662,6,2,4,0
5506702,IDDzoVlFr,20-01-2017 12:53,20,12,,10288,33638,555603,1,4,2,0
1503857,IDyAC8eIS,17-01-2017 11:50,17,11,5687219,912239,34670,87807327,1,2,4,0
9307461,IDJAxPVhB,12-01-2017 10:38,12,10,1161720,706133,82129,57977218,1,2,4,0
12095793,ID1dBmUj1,13-01-2017 12:40,13,12,7740624,7442,17714,26391770,2,2,4,0
3857019,IDEf4PvL4,12-01-2017 17:26,12,17,2246532,676536,62809,20301556,2,2,4,0
9030820,IDnHHH5P9,13-01-2017 15:11,13,15,2403575,147117,7126,28452818,3,3,1,0
8502237,IDxsLtdtF,14-01-2017 14:58,14,14,7483715,138574,11987,74363610,5,3,1,0
11765454,IDukbIPbx,13-01-2017 13:43,13,13,8123300,391291,37815,74363610,2,2,3,0
2225140,IDS3xWYRZ,12-01-2017 10:23,12,10,9108710,113687,835,33505809,1,2,4,0
1360010,IDsNNZB05,18-01-2017 10:07,18,10,2592904,887064,3643,78406516,1,3,1,0
10947550,ID0yrfII9,14-01-2017 14:20,14,14,837983,949275,11987,74363610,2,1,2,0
8821236,IDMXOcPgo,12-01-2017 08:46,12,8,4804291,985399,50088,57977218,2,2,4,0
7147751,IDmdX1pyW,14-01-2017 08:39,14,8,7637520,131535,96184,93157824,1,2,4,0
1268673,IDc0LbT6C,19-01-2017 09:38,19,9,2008462,4939,5602,72451969,6,2,4,0
7089583,IDNVtzhc1,20-01-2017 17:09,20,17,141740,591082,98552,16150900,1,3,1,0
4883110,ID39JXyDn,15-01-2017 17:16,15,17,3844166,447871,1678,14954287,2,3,1,0
8799191,IDsG9pFtL,16-01-2017 09:37,16,9,9353316,311648,40339,37135965,2,7,1,0
10562132,IDK4C0I9T,20-01-2017 11:06,20,11,8946231,428296,9764,37135965,6,7,1,0
91556,ID2KndSDf,13-01-2017 08:45,13,8,8987328,503312,904,29916445,2,3,1,0
11029572,IDwjXx68b,18-01-2017 11:00,18,11,290718,931153,23576,45446370,2,3,1,0
5885919,IDwerAlNg,17-01-2017 15:20,17,15,7704277,22905,17714,26391770,2,3,1,0
6606684,ID5vgXrA8,11-01-2017 19:24,11,19,,789597,30580,555603,2,3,3,0
3346102,ID4vVUdFR,20-01-2017 06:23,20,6,7082783,462519,84987,76367582,2,2,4,0
5441818,IDDBA3Tbf,20-01-2017 16:56,20,16,996339,471898,42227,43770446,1,7,1,0
11934054,IDXzY5UbN,18-01-2017 12:50,18,12,4605906,550575,40339,43452411,3,2,4,0
2147716,IDFcdxmOr,15-01-2017 11:50,15,11,2673326,752859,25085,92640312,2,3,1,0
7789716,IDeBL5D5v,16-01-2017 15:13,16,15,7244768,67387,93286,16370981,3,3,1,0
3342006,IDjnZFC97,16-01-2017 10:10,16,10,779829,123513,48498,63767331,3,3,3,0
1502662,IDyu27Cq9,17-01-2017 15:15,17,15,623838,269087,42227,49384126,2,2,4,0
11037957,IDAiJ2Sqj,13-01-2017 16:05,13,16,670000,162914,54343,3402198,1,3,3,0
10561053,IDNJ30yxb,20-01-2017 13:47,20,13,7057823,642097,904,94350426,3,2,4,0
3328850,ID0LiaaDf,10-01-2017 12:50,10,12,235285,590905,30580,67147700,5,3,1,0
9497306,ID6w6t1iz,19-01-2017 10:12,19,10,4120354,332242,40339,43452411,5,3,3,0
7981185,IDuiysF5p,11-01-2017 13:51,11,13,2391029,501908,17714,91553313,4,4,3,1
3028911,IDCqxfYyo,10-01-2017 07:12,10,7,1253455,593787,82877,86048641,6,1,3,1
9132124,IDSfGRTF6,16-01-2017 15:50,16,15,3164760,975261,12052,39507200,1,4,2,0
3538214,IDh0Uxt1m,17-01-2017 09:05,17,9,659623,474051,11837,30860214,2,3,1,0
5230921,IDAFRUzKw,18-01-2017 12:49,18,12,4354430,228186,33638,62834288,3,4,2,1
2599340,ID09YijXV,11-01-2017 09:02,11,9,6326965,273685,70424,48454212,6,2,4,0
11417865,IDchmK6Av,16-01-2017 09:55,16,9,1294616,234944,33033,3156697,2,1,1,0
5059366,IDlhh4W1K,15-01-2017 07:53,15,7,6910812,87972,34670,69514806,2,3,1,0
669090,IDXbXhHaJ,14-01-2017 11:04,14,11,4154999,231990,6906,99510044,1,2,4,0
8632137,IDEIipd0m,14-01-2017 14:42,14,14,9084941,938952,68947,7864011,2,1,3,0
2136567,IDhRCZ9bi,10-01-2017 15:27,10,15,9938735,37681,82396,26461535,2,3,3,0
6466455,IDNHCR6KT,13-01-2017 00:09,13,0,9982593,823732,6906,98830533,2,4,4,1
1966821,IDuUVtpjj,15-01-2017 09:38,15,9,9092465,188086,80554,29916445,6,7,3,0
5887679,IDcXVA2pU,20-01-2017 14:08,20,14,339151,128189,41706,16943535,6,3,1,0
6443568,IDhdBkuUd,11-01-2017 16:09,11,16,8281166,65065,6906,98830533,2,2,3,0
4453105,IDoMXDnPl,20-01-2017 16:45,20,16,7346460,50994,80554,49302500,2,2,3,0
2200075,IDUHbzSIX,12-01-2017 03:49,12,3,2199206,64915,20665,26391770,2,7,4,0
4255709,IDPtZeGA3,10-01-2017 08:21,10,8,2417636,858418,11837,14999030,2,3,2,0
9768179,IDbyIertQ,18-01-2017 10:38,18,10,1466152,602981,79668,67147700,2,3,3,0
3900725,IDz13lCJo,10-01-2017 15:26,10,15,5748029,685558,35046,31388981,2,4,2,0
12002802,IDppL8ZNU,16-01-2017 16:39,16,16,155788,203614,1678,73725102,1,3,1,0
6830187,IDf2Yq3jA,13-01-2017 16:03,13,16,3079889,466543,74017,27723861,1,3,3,0
10288682,IDi3eeVNn,15-01-2017 07:52,15,7,7480467,269979,904,72297026,2,3,3,0
1968307,IDVKSFTy7,16-01-2017 09:16,16,9,3502651,741878,30580,67147700,2,3,1,0
6471211,ID0UVy75g,12-01-2017 13:50,12,13,6240846,988391,81229,43770446,6,2,3,0
4453196,IDgzNRt6x,13-01-2017 18:35,13,18,4817579,697188,41706,4000296,4,4,2,1
4347795,IDIQeQZNO,14-01-2017 14:10,14,14,5438718,729706,14345,555603,1,2,4,0
7683483,IDWq4VUZr,16-01-2017 13:31,16,13,8236564,349609,80800,26391770,5,1,2,0
8604242,IDTp7JXDT,15-01-2017 10:30,15,10,3319754,648886,6906,99510044,2,4,2,0
11026797,IDIS7gUTn,20-01-2017 08:22,20,8,7384462,548574,48498,30860214,1,3,2,0
8161798,ID0iLRd45,19-01-2017 07:57,19,7,5703946,4156,904,94350426,2,3,1,0
1980226,IDx8RX2sZ,14-01-2017 14:56,14,14,1751313,478920,5602,60774669,2,2,4,0
2740136,IDZJCcBFE,10-01-2017 18:44,10,18,5174731,387416,54916,54526992,1,2,4,0
