,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
11603896,IDILOoHQu,2017-01-11 11:10:07,11,11,955285,911833,904,20301556,3,2,4,0
7809389,ID4vGDSfT,2017-01-19 17:01:01,19,17,3192826,8877,48498,30860214,5,2,4,0
8540700,IDjSqCSLV,2017-01-11 18:52:00,11,18,4945064,489455,22151,30860214,2,2,4,0
11436759,IDmOAJ6VX,2017-01-15 10:08:14,15,10,792847,668350,23576,99595716,2,2,4,0
3413998,ID8TWJF4F,2017-01-17 15:51:00,17,15,4290878,7029,62809,29916445,1,2,4,0
4691005,IDG4VgsA4,2017-01-20 08:43:16,20,8,5977473,613306,80554,7122654,2,5,1,0
6217879,IDgup61Db,2017-01-20 11:11:05,20,11,3867225,901640,50088,57977218,2,1,1,0
8262434,IDzVgZp4j,2017-01-11 08:25:35,11,8,3257883,68770,43612,74868704,2,3,1,0
4571011,IDlUpYMDw,2017-01-14 10:08:00,14,10,6404250,106509,11837,56546102,2,2,4,0
1953189,ID0VVwomU,2017-01-11 10:28:00,11,10,,630182,17714,74868704,2,4,2,0
8325951,IDRPSFPDn,2017-01-14 16:22:18,14,16,98480,426755,78021,4000296,1,3,2,0
610686,ID67gklse,2017-01-10 12:32:29,10,12,9076611,719300,99178,74868704,2,2,3,0
3925719,IDhx6TAwd,2017-01-11 15:20:26,11,15,2856463,777047,68947,30860214,2,3,1,0
4636145,IDYkCx6YN,2017-01-18 08:59:26,18,8,5248586,339991,36768,67290861,1,2,4,0
5448492,IDUALEyyC,2017-01-14 16:39:52,14,16,8609066,440555,904,58604466,3,4,3,0
8840650,IDAOkSzWn,2017-01-20 06:35:44,20,6,6752581,745817,95113,65017662,4,3,2,0
9451814,IDRFYvzPk,2017-01-18 15:13:00,18,15,4403738,94111,43897,7122654,3,2,4,0
5937509,IDLCWoGm3,2017-01-14 12:11:11,14,12,4820459,632944,11837,49384126,5,1,1,0
2949617,IDB84z395,2017-01-18 17:02:50,18,17,7875055,542663,98552,17990842,2,5,1,0
7359410,IDrSnm18A,2017-01-12 08:58:08,12,8,7090384,50758,54343,30349169,2,2,4,0
7904871,ID4pK1hcH,2017-01-13 09:53:41,13,9,1492607,57000,74263,74363610,1,4,1,0
2842577,IDXtdtW0S,2017-01-13 16:25:44,13,16,1180666,56822,95113,65017662,2,3,1,0
9573966,IDxgLHNwk,2017-01-19 15:56:44,19,15,408032,519138,40339,49384126,1,3,1,0
1977939,IDU5iVUyf,2017-01-14 16:57:22,14,16,8547910,938627,12211,84522677,5,7,2,0
4741981,IDtjZWkfZ,2017-01-15 10:08:03,15,10,5317860,109612,40339,43452411,2,4,2,0
7799705,IDotkFA3v,2017-01-14 15:01:20,14,15,8257235,988247,54916,54526992,2,4,1,0
9771178,IDQo8gfIT,2017-01-12 13:05:40,12,13,9944573,382869,40339,43452411,2,2,4,0
6720719,IDiMuPl9d,2017-01-14 10:32:12,14,10,,244496,3643,555603,2,3,1,0
3384677,ID8XT9YXV,2017-01-14 15:38:44,14,15,5992284,855038,45287,26391770,2,3,1,0
2530422,IDQVWYDE5,2017-01-13 14:46:30,13,14,5845898,963195,42227,32738053,2,3,2,0
2686591,IDgJohL6w,2017-01-12 11:04:44,12,11,,520357,92704,7864011,2,7,1,0
4894781,IDPWXkgJp,2017-01-18 17:13:34,18,17,7477056,298044,12211,37017006,1,3,1,0
10277704,IDVQ6u1sA,2017-01-14 15:38:59,14,15,4421114,249196,68947,56546102,6,2,4,0
9111092,IDZD8w6Ww,2017-01-12 09:30:51,12,9,3273250,688486,42227,43770446,2,3,3,0
5046720,IDeqj4Hl3,2017-01-11 19:54:43,11,19,8499716,225517,82396,26461535,2,3,2,0
3994413,IDQYvFxnW,2017-01-13 13:19:52,13,13,3548631,887920,48498,93157824,2,3,3,0
11247569,IDj1kNMw6,2017-01-11 08:34:08,11,8,419700,405637,97863,3156697,4,3,1,0
10957365,IDfajy7Bl,2017-01-10 16:02:33,10,16,7328869,96074,97852,48454212,2,2,4,0
6116380,IDujKXE3M,2017-01-10 14:17:35,10,14,7964384,439740,5602,80653536,4,3,1,0
4759615,IDjKbTy4j,2017-01-20 10:31:40,20,10,6978298,560617,33638,555603,1,2,4,0
5603251,IDnoVKkvK,2017-01-18 08:26:01,18,8,6564392,270050,36768,555603,1,3,1,0
432731,IDathLpDC,2017-01-10 18:32:33,10,18,8266747,848383,46450,54630329,5,2,4,0
5386485,IDCzFoGke,2017-01-11 18:00:54,11,18,8140602,554314,40339,1436904,2,3,3,0
3327536,IDF1zubK9,2017-01-17 02:47:08,17,2,128392,58167,17714,26391770,6,1,3,0
11078460,IDCd1k9Uh,2017-01-16 03:12:35,16,3,8351200,109612,40339,43452411,1,3,1,0
5155555,IDsKuCv4M,2017-01-19 09:57:30,19,9,,725594,84974,78683718,2,3,1,0
10280887,IDaMiw9GF,2017-01-12 21:52:18,12,21,8492372,666537,64452,92640312,3,1,2,1
7290415,IDjBLHOLZ,2017-01-15 14:52:22,15,14,414468,920191,93188,91553313,6,4,1,0
2454771,IDi2C3W9l,2017-01-14 15:41:31,14,15,,480138,15912,54526992,2,2,4,0
3429082,IDHpXR7ui,2017-01-19 07:37:44,19,7,6137037,899016,84974,48626108,2,2,4,0
8058848,IDgHviM5p,2017-01-17 13:58:22,17,13,200664,600187,10345,33683592,6,3,1,0
1984582,IDJ2yUmWS,2017-01-14 10:27:08,14,10,3767246,116255,1678,76464134,3,2,4,0
1907774,IDwEayfZn,2017-01-18 08:05:51,18,8,4800985,937564,30580,67147700,2,4,4,0
4165190,IDeAdxvLD,2017-01-16 17:26:17,16,17,4090588,883466,40339,43452411,1,3,1,0
8833343,IDJHd9KBr,2017-01-17 16:54:30,17,16,5886023,178775,17714,2050923,1,3,1,0
4423672,IDXsXcmmt,2017-01-16 17:30:55,16,17,7564104,825500,70409,17488931,2,3,1,0
6494735,IDRsSsUkq,2017-01-14 02:57:34,14,2,7192744,129266,35046,54630329,2,3,1,0
5205777,IDEpPVOJt,2017-01-12 17:23:32,12,17,8441746,756406,85860,47079934,6,7,2,0
8774459,IDu9EF8Fx,2017-01-15 08:12:57,15,8,6183384,451230,42227,18243870,1,3,2,0
8056483,IDVMY1Hcb,2017-01-20 11:29:10,20,11,3750569,777963,48498,30860214,2,1,1,0
721969,IDMP41MA0,2017-01-12 18:17:11,12,18,,957839,53956,91808273,1,2,4,0
2565048,IDr0oPDpS,2017-01-16 21:29:48,16,21,6431595,251766,6906,99510044,3,4,2,1
9465976,IDVoTKEt2,2017-01-17 07:31:01,17,7,4800985,937564,30580,67147700,2,2,4,0
5490386,ID32PQ9Aa,2017-01-10 12:14:29,10,12,,35813,1678,260443,5,4,2,0
3401986,IDxosWjtF,2017-01-10 16:59:25,10,16,1815249,767784,45620,54630329,1,3,1,0
10788617,IDzR2FrwY,2017-01-12 16:57:37,12,16,6897210,50103,74711,54526992,4,3,1,0
4208117,IDyqXJNNT,2017-01-18 11:41:01,18,11,334482,214466,46955,27723861,2,2,4,0
9254831,IDw8RTZdX,2017-01-11 13:34:30,11,13,7741374,58764,82396,33532943,5,4,1,0
4636665,ID8ib6LCJ,2017-01-20 13:29:33,20,13,4462479,373935,34670,87807327,1,3,3,0
6690310,IDmgefta2,2017-01-19 15:01:07,19,15,5035823,876871,40339,43452411,2,2,4,0
1057456,IDqT59rrA,2017-01-17 16:42:23,17,16,6701094,755096,6906,99510044,2,2,4,0
3005396,IDhtpWsse,2017-01-16 09:24:20,16,9,4110339,898596,1678,43526789,2,2,4,0
6157654,IDiLKLvEf,2017-01-18 11:55:17,18,11,2750433,570375,96184,57500672,6,2,4,0
9185811,IDd6DolFv,2017-01-14 15:52:12,14,15,6656449,954416,42227,49384126,2,1,1,0
5533777,IDcCyI5Xb,2017-01-12 05:21:39,12,5,8219876,382869,40339,43452411,6,3,2,0
3589819,IDPuUHzK9,2017-01-13 11:07:41,13,11,,202445,40339,38558461,2,2,4,0
5877784,IDGV2iIGB,2017-01-11 08:29:25,11,8,88987,643193,86652,29916445,1,4,1,0
3457711,IDziNQiDX,2017-01-11 19:48:16,11,19,3988378,104849,14960,91436340,2,3,1,0
250021,IDQxAXEw7,2017-01-16 12:02:33,16,12,6878122,992609,904,74363610,1,3,2,0
11597284,IDFiCAJJy,2017-01-20 16:18:16,20,16,5067374,167127,904,2050923,2,3,1,0
6104693,IDmSUH8zJ,2017-01-17 17:14:44,17,17,7811074,706601,42227,43770446,2,3,1,0
2331322,IDeYlnkJS,2017-01-13 14:45:52,13,14,7476486,678950,15912,7864011,6,2,4,0
5882987,IDbfwaRBj,2017-01-13 03:47:09,13,3,4260062,575743,73248,57977218,1,3,1,0
9260284,IDdbqqjQk,2017-01-13 07:41:03,13,7,5951252,255232,17714,2050923,2,2,4,0
4495587,IDIoD58rM,2017-01-20 12:52:29,20,12,5434916,84870,97863,87807327,2,3,1,0
8105451,IDL8dG1Bm,2017-01-20 14:17:56,20,14,5023360,739215,48498,30860214,5,2,4,0
5895631,ID24azSNa,2017-01-16 15:53:40,16,15,7226028,73293,41706,4000296,2,4,1,0
8167404,IDTX4Gmjn,2017-01-11 14:58:32,11,14,7719618,347496,6906,99510044,1,1,2,0
11524268,IDADqI0nE,2017-01-10 17:46:09,10,17,140844,598017,1678,91553313,2,2,4,0
225718,IDlywOwHY,2017-01-18 12:47:40,18,12,9368047,472094,93188,15961717,4,2,3,0
10540357,ID2WjCujn,2017-01-14 13:58:13,14,13,3010529,280761,40050,67290861,2,2,4,0
6499750,ID6Kk1LbO,2017-01-16 03:31:47,16,3,1455668,145807,98552,17990842,5,4,3,0
4423230,IDSwoJ7Yy,2017-01-20 12:02:09,20,12,4605906,32183,40339,43452411,2,1,1,0
10826547,IDwmsCDTv,2017-01-17 06:13:05,17,6,9143693,382869,40339,43452411,1,3,2,0
3908693,IDbDs0pTC,2017-01-14 11:05:20,14,11,3351730,402854,80319,26391770,5,3,1,0
3343122,IDsm3NDxa,2017-01-12 10:21:16,12,10,3068750,226536,93286,27723861,6,3,2,0
6602975,IDUIaOjdS,2017-01-17 16:07:02,17,16,4252534,941367,5445,91553313,2,3,1,0
10137631,IDHSqWvEd,2017-01-11 15:46:57,11,15,4989750,958932,42227,79474990,1,3,3,0
1088815,IDs8RnKyr,2017-01-16 09:50:07,16,9,1640759,92756,25015,44147978,4,3,1,0
1903584,IDsucOyic,2017-01-16 17:45:06,16,17,9107050,295842,22023,48644561,6,3,3,0
2008498,IDXVemt76,2017-01-18 10:52:49,18,10,,230638,10345,33683592,2,3,3,0
2921814,IDm4H8uvt,2017-01-12 10:39:44,12,10,110646,693715,61208,39603421,1,2,4,0
2405595,IDgYzHuKc,2017-01-11 19:22:45,11,19,7238068,49992,12211,83172146,4,3,1,0
5971801,IDRmhXvdB,2017-01-15 18:36:55,15,18,4529815,883035,30580,67147700,2,3,2,0
2753430,IDLDVyd0e,2017-01-11 18:28:06,11,18,6566815,918279,70409,43770446,2,7,4,0
7155027,IDYxIqRaI,2017-01-13 17:53:21,13,17,,382869,40339,43452411,5,3,1,0
9721059,ID9wfZL0X,2017-01-12 08:33:00,12,8,,759841,6906,99510044,5,3,1,0
7024930,IDc07Wobg,2017-01-10 14:56:17,10,14,4865602,573539,97863,87807327,2,7,4,0
953957,ID1ZobrD7,2017-01-11 15:17:19,11,15,2299407,267343,8467,89663643,6,3,2,0
3736480,IDD7PalfO,2017-01-11 16:34:28,11,16,535398,175326,81229,98166279,1,3,1,0
9710238,IDHpYrrxM,2017-01-14 10:15:29,14,10,,36609,41706,4000296,1,6,4,0
5136653,IDN3hA9ai,2017-01-12 12:57:36,12,12,8149751,941586,42227,43770446,2,3,2,0
294556,IDzEUrdfz,2017-01-17 09:33:17,17,9,8822480,854415,33638,79906734,2,3,1,0
9415362,IDeac0Vif,2017-01-15 17:37:13,15,17,1277122,508909,76239,7122654,5,2,4,0
9637014,IDNTNNePW,2017-01-16 21:26:04,16,21,593146,993725,904,94350426,2,7,1,0
707509,IDEgDxUuc,2017-01-19 10:30:07,19,10,1057133,189055,17714,26391770,2,3,1,0
8541742,IDxBk8Sia,2017-01-20 11:48:10,20,11,9623960,664933,30580,67147700,2,3,2,0
6982191,IDWi9nWug,2017-01-13 10:04:40,13,10,,915084,31365,20301556,2,4,1,0
10039394,IDwZSjWwj,2017-01-11 19:22:54,11,19,,489572,74263,2050923,2,3,1,0
4052072,IDcWPl4VL,2017-01-14 15:29:36,14,15,2785809,388408,35046,54630329,2,3,3,0
11901238,IDRd2YQJ9,2017-01-18 17:31:59,18,17,1691070,223309,904,26391770,2,2,4,0
7766540,ID2wem6cI,2017-01-18 12:17:53,18,12,7831346,118036,96313,79906734,2,3,2,0
3429318,IDUq9Yv8P,2017-01-11 13:27:41,11,13,7499349,952481,37718,20301556,2,3,2,0
2108453,IDK0Bri62,2017-01-11 09:46:13,11,9,718740,305846,53835,74363610,6,3,2,0
1191289,IDJQKz2Xf,2017-01-17 07:29:34,17,7,,518323,84974,78683718,1,2,4,0
9568570,IDO0hl6fY,2017-01-11 16:57:39,11,16,1774569,802574,22518,90093962,1,4,1,0
2923827,IDRWk549b,2017-01-13 12:50:49,13,12,2174195,691843,36768,67290861,1,2,3,0
22929,IDAgPvVpC,2017-01-16 08:29:50,16,8,7066783,594762,71531,26391770,2,3,2,0
3919660,IDuEFQ2LB,2017-01-10 11:35:33,10,11,6182134,456980,34670,87807327,2,4,1,0
5175415,IDJckLOn4,2017-01-19 11:42:56,19,11,,927523,34670,6171136,2,2,4,0
2214664,IDTRtT7vn,2017-01-14 15:20:14,14,15,6446598,971210,17714,2050923,1,7,2,0
11103000,IDlHBih66,2017-01-12 18:44:48,12,18,5128645,21123,41706,16943535,6,4,2,0
2642612,ID8YhVZON,2017-01-10 18:31:33,10,18,1319226,559954,80524,64577157,3,1,1,1
9659407,IDkkF89wS,2017-01-12 12:53:33,12,12,,930672,55541,91553313,2,3,2,0
8336969,IDndlDdp7,2017-01-16 11:03:31,16,11,633765,176676,68847,37017006,2,3,1,0
1313000,IDv6VCWJk,2017-01-17 15:31:19,17,15,4206979,898329,41640,35888759,5,3,2,0
10490011,IDTXPRDLV,2017-01-19 08:03:17,19,8,,986657,41706,4000296,6,2,4,0
1166201,IDy314oXe,2017-01-15 09:37:28,15,9,,689237,42227,48913006,5,2,4,0
5512210,IDKphlRVx,2017-01-12 16:12:29,12,16,1941065,916446,41706,4000296,1,4,3,0
1035654,IDojfmscn,2017-01-16 12:32:53,16,12,4097220,580038,50088,57977218,5,2,4,0
9281592,IDMIBteuu,2017-01-17 17:05:28,17,17,8781268,157122,23576,17990842,1,3,1,0
4745054,IDMqv6Zl3,2017-01-16 14:34:13,16,14,,859083,34670,94344196,4,3,1,0
11961950,IDeuCvdoA,2017-01-13 08:17:12,13,8,5608621,71417,42227,90276693,2,2,4,0
11106283,ID4aAQopH,2017-01-14 08:33:27,14,8,300743,554414,42227,32738053,2,3,1,0
6295471,ID79GqWXt,2017-01-17 17:30:04,17,17,8198393,697429,40339,1189152,5,3,3,0
11051214,IDsFN2Fwf,2017-01-14 13:02:14,14,13,2612746,903659,62809,74868704,2,2,4,0
11137390,IDlpTk3Bs,2017-01-20 09:57:18,20,9,8175889,364425,6906,99510044,1,3,2,0
3517033,IDHhXC7Xt,2017-01-12 14:25:01,12,14,7490150,389801,40339,49384126,2,2,4,0
6145154,IDrBcpTbh,2017-01-13 10:18:52,13,10,9488377,529350,81229,35819606,6,2,4,0
9856737,IDhiI6mZB,2017-01-18 12:31:48,18,12,1784378,33587,12211,1396462,6,2,4,0
1360048,IDpjoEb6l,2017-01-18 10:45:13,18,10,2788874,875063,48498,7864011,5,3,2,0
9574630,IDNYYUwgf,2017-01-16 07:20:21,16,7,9607381,885340,18243,29916445,4,4,2,1
4643287,IDRpU27Bo,2017-01-16 17:13:52,16,17,3117266,877397,40339,555603,5,7,4,0
3904748,ID04JojVC,2017-01-15 15:41:00,15,15,4970554,796386,73362,86409024,6,2,4,0
7553345,IDX8oSvdx,2017-01-13 12:09:42,13,12,9395056,134699,6906,99510044,1,3,2,0
10222836,IDjbAnIjE,2017-01-20 08:03:18,20,8,6919284,616539,5602,65017662,1,2,4,0
4586638,ID2wLecaj,2017-01-11 16:58:40,11,16,3477867,986548,42227,7864011,2,4,4,0
11834632,IDwwSqxy9,2017-01-20 16:41:16,20,16,9667996,407580,73362,86289887,1,7,1,0
1056997,ID6FXFnKN,2017-01-12 09:21:59,12,9,1713030,792285,6906,99510044,1,3,1,0
8538600,IDygahFvP,2017-01-18 16:26:58,18,16,8645551,512917,12211,84522677,1,3,2,0
7408107,ID3kh6bD4,2017-01-10 12:23:36,10,12,2512376,908216,42227,30860214,2,3,2,0
8095133,ID9uvFjQC,2017-01-15 10:01:46,15,10,882420,97943,73248,61940782,5,7,2,0
9504923,IDiQgVV1k,2017-01-11 10:14:58,11,10,2246041,927177,80319,91553313,2,3,2,0
3610430,ID1d9IZr0,2017-01-14 12:36:49,14,12,2189391,310050,17714,74363610,2,1,2,0
4895762,IDqoqmfYQ,2017-01-18 09:22:10,18,9,1719604,614241,17714,26391770,2,2,4,0
3242315,IDNT13Bh0,2017-01-20 16:27:39,20,16,1882600,508390,29183,42914671,1,2,4,0
11107691,IDbl3AXIq,2017-01-11 06:02:49,11,6,1012721,247532,62809,2050923,2,3,1,0
496030,IDhps2Ke3,2017-01-13 11:59:58,13,11,6244131,361145,66438,20301556,1,2,4,0
4613702,IDjtdqOGx,2017-01-18 17:15:38,18,17,6038763,372484,41706,4000296,6,3,3,0
10352991,IDt14dsEN,2017-01-14 16:09:38,14,16,8264889,245386,61208,39603421,6,2,3,0
704449,IDVo9J9ga,2017-01-20 12:17:47,20,12,9527930,746481,97863,87807327,1,3,2,0
8961704,IDz1YqOS5,2017-01-18 11:19:45,18,11,3933475,848787,54343,3638268,6,4,4,0
5286177,IDK3TXbkX,2017-01-14 16:19:53,14,16,513071,295652,6906,99510044,6,3,2,0
1584558,IDaK2c0AV,2017-01-11 12:10:04,11,12,5021990,659193,41640,91553313,1,5,1,0
5896393,IDehJK9fv,2017-01-15 20:09:37,15,20,8926200,28045,25491,79474990,3,2,4,1
9265456,IDaBoZtER,2017-01-11 19:36:41,11,19,5378600,324506,54125,27723861,2,2,4,0
2261512,IDo6ditMo,2017-01-12 10:41:40,12,10,,208295,41706,4000296,1,3,2,0
4865290,ID2SuxF9J,2017-01-14 06:11:16,14,6,9810609,643841,54343,3402198,6,3,1,0
7289811,IDNNQstrw,2017-01-18 08:57:33,18,8,252267,356134,6906,99510044,6,2,4,0
2866800,IDmi3PwLp,2017-01-14 10:07:54,14,10,839901,340683,56811,23703974,2,3,2,0
1636617,IDCJe95ME,2017-01-19 12:00:03,19,12,,712789,57029,2050923,1,4,1,0
231067,IDg6SgOyu,2017-01-16 07:50:15,16,7,4653829,690454,15912,7864011,2,3,1,0
5940624,IDKVggBzx,2017-01-11 19:38:06,11,19,9538923,276723,40339,7864011,6,4,2,0
4536030,ID9ZoZVLv,2017-01-10 14:54:19,10,14,7541271,703290,35046,31388981,2,4,2,0
11085452,IDwX4I7Sz,2017-01-12 12:00:09,12,12,9027546,355702,46955,26391770,1,2,3,0
3078169,IDSwhC0L9,2017-01-19 10:25:41,19,10,,810500,40339,49384126,2,1,1,0
1911041,IDoJt5XTx,2017-01-16 13:05:07,16,13,5205572,409922,53956,24374189,1,2,4,0
8669906,IDADgiBgB,2017-01-16 04:31:06,16,4,,509635,17714,16340250,1,1,1,0
1543925,IDesDXVXq,2017-01-15 18:10:37,15,18,,506487,64452,7752337,2,3,3,0
6714119,ID0bjmwGp,2017-01-17 17:11:20,17,17,6777768,260465,61982,70239921,6,3,2,0
10716156,IDD2diCNW,2017-01-13 06:56:08,13,6,6445380,103249,40339,43452411,2,3,1,0
6461163,IDwkqYWml,2017-01-11 17:29:25,11,17,3477867,586313,9764,1189152,5,2,4,0
5825056,IDg9eKH9J,2017-01-15 05:57:26,15,5,2576733,308487,17714,26391770,1,3,1,0
402993,IDQmEQdot,2017-01-11 18:56:11,11,18,4747107,536513,5602,80653536,1,3,2,0
5050757,IDantyFDH,2017-01-10 17:31:45,10,17,2200277,202144,14960,52437512,1,3,3,0
11719876,IDvCfgqqs,2017-01-17 03:19:41,17,3,8597153,959398,22023,48644561,2,2,3,0
8121025,IDzsEc1as,2017-01-12 11:44:06,12,11,5111933,873166,87732,18481500,3,3,1,0
4396789,IDRxbHtSH,2017-01-13 11:27:34,13,11,2817379,733972,24888,17488931,2,3,2,0
6788034,IDM9QOBgw,2017-01-13 16:35:09,13,16,5901824,874073,72276,46997962,1,3,1,0
4999948,ID9hNR9pi,2017-01-13 22:42:24,13,22,96275,446372,21380,71063188,1,3,1,0
6806588,IDD3JQCCH,2017-01-17 14:01:30,17,14,3897709,885945,6906,99510044,3,4,2,1
5778667,ID7AbByXb,2017-01-18 11:20:51,18,11,3635904,197780,14345,555603,2,3,2,0
2450007,IDw5OadCn,2017-01-14 16:14:42,14,16,1575956,374625,54125,27723861,2,3,2,0
916827,IDkbu8COb,2017-01-17 16:59:39,17,16,5536285,508493,36610,29916445,2,4,2,0
12075027,IDcpYuHSO,2017-01-15 14:03:18,15,14,2111428,493788,20665,26391770,5,4,3,0
2857916,ID3PckKuT,2017-01-18 13:41:37,18,13,2123126,364699,43897,17990842,1,2,4,0
5808087,IDsBOcARw,2017-01-20 15:27:07,20,15,761114,697455,73248,7122654,5,4,1,0
9373814,IDAcIXkvT,2017-01-16 12:29:16,16,12,7784688,429419,14960,47079934,6,7,4,0
11937335,IDM3wZwrY,2017-01-16 08:46:56,16,8,2713294,377525,54125,1569330,2,3,2,0
7789028,IDUtLae0n,2017-01-18 14:52:34,18,14,5363251,683921,92704,64322853,2,3,2,0
11174220,IDcv50bla,2017-01-11 15:01:10,11,15,1276827,978282,21407,9434818,5,2,4,0
357275,IDSdpuVUr,2017-01-14 14:52:05,14,14,2278655,917355,29183,49777864,1,4,2,0
4939968,IDVqv77M8,2017-01-11 18:24:01,11,18,2470305,111541,6906,98830533,3,1,2,0
1988606,IDPE4hfVM,2017-01-17 13:11:57,17,13,690604,18382,72276,67860104,2,3,2,0
8709868,ID1zcJ2Sy,2017-01-17 05:22:11,17,5,,482656,9764,50595884,6,3,1,0
6289581,IDaIcrX8Y,2017-01-14 15:47:38,14,15,2137643,692475,41706,4000296,2,4,2,0
11906328,IDdzO0L1d,2017-01-11 16:58:10,11,16,8816704,503915,44388,2050923,2,2,4,0
8416865,IDnObLahd,2017-01-18 14:23:04,18,14,6365542,848252,35368,65307936,5,1,1,0
8341076,ID1LZyBzT,2017-01-16 14:50:52,16,14,6621695,598002,64452,87726715,2,3,3,0
11085468,IDrS0N9Gm,2017-01-15 17:26:17,15,17,4975759,506009,63392,47079934,2,3,1,0
11196587,IDFFv1cyY,2017-01-18 07:33:41,18,7,,467663,80554,61940782,3,1,1,0
105618,IDUUdqkkV,2017-01-16 02:59:26,16,2,5306746,728203,33287,80645978,1,2,3,0
8695035,IDo9XZ1gU,2017-01-19 13:18:15,19,13,9549268,328284,21407,80645978,6,2,4,0
11112461,IDfJY2DzM,2017-01-11 15:12:37,11,15,7830019,354322,54916,54526992,1,3,1,0
4452555,IDHEs2ezN,2017-01-17 11:56:33,17,11,9723764,867181,11987,16340250,6,3,1,0
4732370,IDKefFNq8,2017-01-16 12:11:05,16,12,1420023,610278,53956,52437512,2,3,1,0
4545968,IDPkWEPVn,2017-01-10 15:10:05,10,15,8975223,97466,33033,56008048,3,2,3,0
11301101,ID86YFB3l,2017-01-15 14:20:16,15,14,3889157,802920,82877,38492160,2,4,1,0
1133365,IDaE8rRFk,2017-01-20 15:30:18,20,15,527906,866769,82396,65017662,2,4,3,0
2563325,IDbED2qPL,2017-01-16 10:47:28,16,10,6630795,34444,20665,74363610,1,3,1,0
3953297,IDL3u5ZDw,2017-01-18 11:51:59,18,11,9246780,876871,40339,43452411,2,3,1,0
6217653,IDFO2DSOA,2017-01-19 17:48:25,19,17,540900,728456,80524,27723861,2,3,2,0
8241905,IDhUgf27N,2017-01-19 11:46:27,19,11,1155703,157309,26962,77896159,2,1,2,0
4003790,IDrdKWKHd,2017-01-13 16:38:11,13,16,1116045,780850,33287,12964926,1,3,1,0
7788243,ID0RWWW6e,2017-01-17 12:34:30,17,12,7244217,615606,14345,555603,2,2,4,0
6323526,ID7uENJX2,2017-01-12 15:52:08,12,15,3746633,109612,40339,43452411,6,4,2,0
395353,ID2jmfnES,2017-01-13 14:36:16,13,14,7957357,381560,53956,90093962,1,3,1,0
914066,IDfE4kZvu,2017-01-20 12:33:22,20,12,,131484,11837,43179292,2,3,2,0
3997156,IDmlGRVnc,2017-01-13 08:48:01,13,8,7051540,685110,15124,99558603,3,3,1,0
7682256,IDllttgdd,2017-01-10 08:58:44,10,8,9344689,902199,80554,7122654,2,3,1,0
1961742,IDpUPZL2B,2017-01-10 13:00:50,10,13,6958112,237599,54916,87903766,2,7,4,0
1814025,IDv1KMMxb,2017-01-18 10:49:40,18,10,1439115,356778,904,94350426,2,3,3,0
10053173,IDisHLAYo,2017-01-12 13:32:09,12,13,9545287,706737,42227,49384126,1,3,3,0
7599475,IDhmuo9RM,2017-01-17 12:54:41,17,12,947412,763767,73362,26461535,2,3,1,0
10324413,IDH22r3Pf,2017-01-13 08:54:10,13,8,3898289,767438,5393,20301556,2,2,4,0
1274869,IDlSoDbUp,2017-01-13 06:23:42,13,6,6691120,941466,17118,43179292,2,3,2,0
5551809,ID4p57XS8,2017-01-10 09:27:42,10,9,4897044,727265,70191,74868704,1,3,1,0
3430169,IDRPQ0iFo,2017-01-11 18:18:33,11,18,7840349,915098,9764,37135965,2,3,2,0
1002233,IDjBNzX0y,2017-01-10 16:53:54,10,16,,964826,3643,80963339,2,3,2,0
9268506,IDK8V1vfY,2017-01-14 16:23:18,14,16,5735325,749040,8467,89663643,2,2,4,0
3142954,IDhIJlq6k,2017-01-16 14:01:51,16,14,6858817,964041,42227,21153737,2,4,2,0
7497835,IDGSuOwOi,2017-01-19 13:21:07,19,13,4451952,328284,21407,80645978,2,2,4,0
7083115,IDl7GQrCt,2017-01-15 13:56:52,15,13,9382364,365314,97863,61392274,4,7,1,0
1371877,IDqPRF9RN,2017-01-11 10:30:26,11,10,2560908,202497,74263,74363610,6,3,1,0
2788876,IDyuRYZ9q,2017-01-16 17:34:50,16,17,3277829,911460,97863,36994522,6,1,1,0
6818816,IDT9OWvsq,2017-01-11 15:45:56,11,15,4308097,291297,42227,43179292,2,2,4,0
4748749,IDhD68ZQK,2017-01-16 16:06:42,16,16,8217671,10177,54916,71716856,1,4,1,0
5515876,IDflciTQ3,2017-01-20 16:09:08,20,16,7483326,392707,56027,31388981,2,2,3,0
7750354,IDICD0rYo,2017-01-10 11:48:49,10,11,6032002,15645,80524,75222797,6,4,3,0
7224355,IDyTNhgYU,2017-01-14 13:14:40,14,13,2133695,803502,80554,57977218,2,3,1,0
11857321,IDNA3VFmr,2017-01-16 12:02:25,16,12,,572353,42227,49384126,2,2,4,0
5196917,IDz2mIwe2,2017-01-13 16:09:32,13,16,4109845,264339,62180,27723861,2,4,1,0
7649740,IDSqPKzUS,2017-01-16 16:29:42,16,16,6128151,883466,40339,43452411,1,2,4,0
5953291,IDWBtNsa8,2017-01-10 10:53:37,10,10,7785196,571275,5602,72451969,6,1,1,0
3690178,IDZEMXIJz,2017-01-20 10:38:34,20,10,8896401,582549,33638,8958548,1,1,3,0
5964679,IDhxb7ewZ,2017-01-12 09:08:28,12,9,2665585,404339,30580,67147700,5,3,1,0
4182788,IDhdp3HtB,2017-01-14 14:41:20,14,14,1499301,283662,84987,15961717,2,4,2,0
